,class_id,model_type,fragment
98,10101010,parallel,C1=CONC1
0,11000011,mol2vec,2246728737
1,11000011,mol2vec,422715066
2,11000011,mol2vec,3217380708
3,11000011,mol2vec,4036277955
4,11000011,mol2vec,3218693969
5,11000011,mol2vec,994485099
6,11000011,mol2vec,87849052
7,11000011,mol2vec,847957139
8,11000011,mol2vec,1083852209
9,11000011,mol2vec,2092489639
10,11000011,mol2vec,4212936508
11,11000011,mol2vec,2295519362
12,11000011,mol2vec,2041434490
13,11000011,mol2vec,1100037548
14,11000011,mol2vec,725322217
15,11000011,mol2vec,2237323775
16,11000011,mol2vec,3351556771
17,11000011,mol2vec,1791271074
18,11000011,mol2vec,1976356906
19,11000011,mol2vec,1842114921
20,11000011,mol2vec,3981762496
21,11000011,mol2vec,2968968094
22,11000011,mol2vec,1276993226
23,11000011,mol2vec,2142032900
24,11000011,mol2vec,2435680164
25,11000011,mol2vec,3657471097
26,11000011,mol2vec,2975126068
27,11000011,mol2vec,2269473515
28,11000011,mol2vec,1026928756
29,11000011,mol2vec,1271691605
30,11000011,mol2vec,2245384272
31,11000011,mol2vec,864365306
32,11000011,mol2vec,3777243454
33,11000011,mol2vec,3458774156
34,11000011,mol2vec,2010446245
35,11000011,mol2vec,662595032
36,11000011,mol2vec,2803848648
37,11000011,mol2vec,1101907775
38,11000011,mol2vec,3182824521
39,11000011,mol2vec,951226070
40,11000011,mol2vec,98513984
41,11000011,mol2vec,3820826669
42,11000011,mol2vec,2353112200
43,11000011,mol2vec,3982076256
44,11000011,mol2vec,54936104
45,11000011,mol2vec,1792562719
46,11000011,mol2vec,3596485316
47,11000011,mol2vec,847961216
48,11000011,mol2vec,3028039221
49,11000011,mol2vec,2976033787
50,11000011,mol2vec,623728226
51,11000011,mol2vec,2117068077
52,11000011,mol2vec,3288032115
53,11000011,mol2vec,913310822
54,11000011,mol2vec,3542456614
55,11000011,mol2vec,618671879
56,11000011,mol2vec,553412256
57,11000011,mol2vec,136366266
58,11000011,mol2vec,222023415
59,11000011,mol2vec,4282315164
60,11000011,mol2vec,963029399
61,11000011,mol2vec,829754261
62,11000011,mol2vec,3046580772
63,11000011,mol2vec,3457964313
64,11000011,mol2vec,540046244
65,11000011,mol2vec,3044751281
66,11000011,mol2vec,2592252298
67,11000011,mol2vec,808416955
68,11000011,mol2vec,1078276907
69,11000011,mol2vec,970433791
70,11000011,mol2vec,2617658656
71,11000011,mol2vec,517457164
72,11000011,mol2vec,4093258568
73,11000011,mol2vec,2132511834
74,11000011,mol2vec,3510196525
75,11000011,mol2vec,3593971783
76,11000011,mol2vec,741451336
77,11000011,mol2vec,837609649
78,11000011,mol2vec,203749390
79,11000011,mol2vec,2434373675
80,11000011,mol2vec,1824088295
81,11000011,mol2vec,1228815484
82,11000011,mol2vec,1858577693
83,11000011,mol2vec,4095742117
84,11000011,mol2vec,2718013753
85,11000011,mol2vec,1187730664
86,11000011,mol2vec,3776905034
87,11000011,mol2vec,3120642300
88,11000011,mol2vec,1173125914
89,11000011,mol2vec,3624155
90,11000011,mol2vec,4280659919
91,11000011,mol2vec,2181918679
92,11000011,mol2vec,3999097472
93,11000011,mol2vec,356132508
94,11000011,mol2vec,3222479286
95,11000011,mol2vec,1791250428
96,11000011,mol2vec,592593828
97,11000011,mol2vec,848128881
98,11000011,mol2vec,4118787735
99,11000011,mol2vec,2576005379
100,11000011,mol2vec,352832185
101,11000011,mol2vec,3158862910
102,11000011,mol2vec,407476071
103,11000011,mol2vec,714614450
104,11000011,mol2vec,3334525955
105,11000011,mol2vec,458993620
106,11000011,mol2vec,694069322
107,11000011,mol2vec,4196488051
108,11000011,mol2vec,1445852595
109,11000011,mol2vec,4164236649
110,11000011,mol2vec,3118255683
111,11000011,mol2vec,3042542132
112,11000011,mol2vec,4230337064
113,11000011,mol2vec,1750450472
114,11000011,mol2vec,3034212252
115,11000011,mol2vec,2984045667
116,11000011,mol2vec,3308404410
117,11000011,mol2vec,2720313463
118,11000011,mol2vec,2296565457
119,11000011,mol2vec,2238264606
120,11000011,mol2vec,458195553
121,11000011,mol2vec,3796841743
122,11000011,mol2vec,480680885
123,11000011,mol2vec,3372400797
124,11000011,mol2vec,4008506203
125,11000011,mol2vec,3044392905
126,11000011,mol2vec,1271688533
127,11000011,mol2vec,4200620501
128,11000011,mol2vec,3980805843
129,11000011,mol2vec,3777168895
130,11000011,mol2vec,4291484675
131,11000011,mol2vec,3918336191
132,11000011,mol2vec,600629739
133,11000011,mol2vec,571978829
134,11000011,mol2vec,1912836315
135,11000011,mol2vec,3124581743
136,11000011,mol2vec,2803419857
137,11000011,mol2vec,3983062349
138,11000011,mol2vec,2473389857
139,11000011,mol2vec,1868602760
140,11000011,mol2vec,3908647167
141,11000011,mol2vec,4121755354
142,11000011,mol2vec,2697110228
143,11000011,mol2vec,472281497
144,11000011,mol2vec,4116013187
145,11000011,mol2vec,1842898132
146,11000011,mol2vec,3176806076
147,11000011,mol2vec,36538691
148,11000011,mol2vec,3988861584
149,11000011,mol2vec,3327193120
150,11000011,mol2vec,2251845666
151,11000011,mol2vec,2530377886
152,11000011,mol2vec,1163048604
153,11000011,mol2vec,687654781
154,11000011,mol2vec,3751927594
155,11000011,mol2vec,3482873808
156,11000011,mol2vec,3207567135
157,11000011,mol2vec,141157017
158,11000011,mol2vec,3796970912
159,11000011,mol2vec,1932106328
160,11000011,mol2vec,1142813461
161,11000011,mol2vec,932711668
162,11000011,mol2vec,2463614838
163,11000011,mol2vec,1256946769
164,11000011,mol2vec,2488692798
165,11000011,mol2vec,103604070
166,11000011,mol2vec,2687950697
167,11000011,mol2vec,1919134267
168,11000011,mol2vec,3337420400
169,11000011,mol2vec,3027150250
170,11000011,mol2vec,64070612
171,11000011,mol2vec,2175220748
172,11000011,mol2vec,1515970817
173,11000011,mol2vec,3808467027
174,11000011,mol2vec,2762810942
175,11000011,mol2vec,2811394787
176,11000011,mol2vec,4033380444
177,11000011,mol2vec,481472838
178,11000011,mol2vec,2513428378
179,11000011,mol2vec,2648681539
180,11000011,mol2vec,2623551787
181,11000011,mol2vec,645427417
182,11000011,mol2vec,2360741695
183,11000011,mol2vec,3895633315
184,11000011,mol2vec,2846505075
185,11000011,mol2vec,1236033658
186,11000011,mol2vec,3008098818
187,11000011,mol2vec,3462308225
188,11000011,mol2vec,2089117413
189,11000011,mol2vec,1892890177
190,11000011,mol2vec,572760528
191,11000011,mol2vec,2971716993
192,11000011,mol2vec,3594646603
193,11000011,mol2vec,458139000
194,11000011,mol2vec,2976816164
195,11000011,mol2vec,UNK
196,11000011,mol2vec,516041383
197,11000011,mol2vec,2999514534
198,11000011,mol2vec,3975295864
199,11000011,mol2vec,170727310
200,11000011,mol2vec,3537119515
201,11000011,mol2vec,2245273601
202,11000011,mol2vec,2453385669
203,11000011,mol2vec,1609928163
204,11000011,mol2vec,3346539298
205,11000011,mol2vec,1721149895
206,11000011,mol2vec,876651869
207,11000011,mol2vec,2257970297
208,11000011,mol2vec,1510461303
209,11000011,mol2vec,787069595
210,11000011,mol2vec,2822340138
211,11000011,mol2vec,992462230
212,11000011,mol2vec,3818546315
213,11000011,mol2vec,4256676941
214,11000011,mol2vec,603510687
215,11000011,mol2vec,2341585586
216,11000011,mol2vec,2635303940
217,11000011,mol2vec,4210054575
218,11000011,mol2vec,2557045420
219,11000011,mol2vec,2185212638
220,11000011,mol2vec,2378985691
221,11000011,mol2vec,1423529415
222,11000011,mol2vec,1880637161
223,11000011,mol2vec,550081331
224,11000011,mol2vec,30707086
225,11000011,mol2vec,2355446912
226,11000011,mol2vec,3384631972
227,11000011,mol2vec,1861965050
228,11000011,mol2vec,1907808831
229,11000011,mol2vec,3727977332
230,11000011,mol2vec,2986138612
231,11000011,mol2vec,1042794304
232,11000011,mol2vec,2555187292
233,11000011,mol2vec,3286720230
234,11000011,mol2vec,4199976035
235,11000011,mol2vec,622481563
236,11000011,mol2vec,548743766
237,11000011,mol2vec,3846829958
238,11000011,mol2vec,934550081
239,11000011,mol2vec,1445715347
240,11000011,mol2vec,347328515
241,11000011,mol2vec,2487927669
242,11000011,mol2vec,2506328221
243,11000011,mol2vec,3992410619
244,11000011,mol2vec,1290277687
245,11000011,mol2vec,3594356142
246,11000011,mol2vec,1730555933
247,11000011,mol2vec,2753863138
248,11000011,mol2vec,692277943
249,11000011,mol2vec,744340421
250,11000011,mol2vec,621690156
251,11000011,mol2vec,2752034647
252,11000011,mol2vec,2297887526
253,11000011,mol2vec,3824063894
254,11000011,mol2vec,1965692378
255,11000011,mol2vec,773607102
256,11000011,mol2vec,662511025
257,11000011,mol2vec,2284773903
258,11000011,mol2vec,3798139026
259,11000011,mol2vec,3461354471
260,11000011,mol2vec,1467778651
261,11000011,mol2vec,3579962709
262,11000011,mol2vec,1239948680
263,11000011,mol2vec,4066943324
264,11000011,mol2vec,3004333805
265,11000011,mol2vec,3847608821
266,11000011,mol2vec,4089138501
267,11000011,mol2vec,4179862704
268,11000011,mol2vec,1308598964
269,11000011,mol2vec,1775290138
270,11000011,mol2vec,729181080
271,11000011,mol2vec,1602567453
272,11000011,mol2vec,1914416804
273,11000011,mol2vec,1498572575
274,11000011,mol2vec,2439985312
275,11000011,mol2vec,4120224926
276,11000011,mol2vec,913947419
277,11000011,mol2vec,3957595305
278,11000011,mol2vec,945676240
279,11000011,mol2vec,1923187777
280,11000011,mol2vec,612068687
281,11000011,mol2vec,3491109101
282,11000011,mol2vec,2851977513
283,11000011,mol2vec,831463242
284,11000011,mol2vec,460073430
285,11000011,mol2vec,4158944142
286,11000011,mol2vec,1634606847
287,11000011,mol2vec,1620258790
288,11000011,mol2vec,2556855854
289,11000011,mol2vec,4249752643
290,11000011,mol2vec,104383219
291,11000011,mol2vec,661260331
292,11000011,mol2vec,784370174
293,11000011,mol2vec,2173557700
294,11000011,mol2vec,1462241120
295,11000011,mol2vec,2399465218
296,11000011,mol2vec,1795978025
297,11000011,mol2vec,2577837950
298,11000011,mol2vec,3748732759
299,11000011,mol2vec,2850656190
300,11000011,mol2vec,4041573576
301,11000011,mol2vec,323228132
302,11000011,mol2vec,3692651527
303,11000011,mol2vec,1963012827
304,11000011,mol2vec,1159895599
305,11000011,mol2vec,922659178
306,11000011,mol2vec,4179541127
307,11000011,mol2vec,2165820178
308,11000011,mol2vec,4206179036
309,11000011,mol2vec,452953112
310,11000011,mol2vec,3324305309
311,11000011,mol2vec,1307265339
312,11000011,mol2vec,912632640
313,11000011,mol2vec,584893129
314,11000011,mol2vec,3889081300
315,11000011,mol2vec,3273018953
316,11000011,mol2vec,1048103838
317,11000011,mol2vec,4006278292
318,11000011,mol2vec,1055719885
319,11000011,mol2vec,362715007
320,11000011,mol2vec,1280488931
321,11000011,mol2vec,1803337813
322,11000011,mol2vec,416356657
323,11000011,mol2vec,1289643292
324,11000011,mol2vec,2017861928
325,11000011,mol2vec,3984347356
326,11000011,mol2vec,2245277810
327,11000011,mol2vec,994237755
328,11000011,mol2vec,3537123720
329,11000011,mol2vec,1449131080
330,11000011,mol2vec,3886201961
331,11000011,mol2vec,86544075
332,11000011,mol2vec,1924383628
333,11000011,mol2vec,2530048747
334,11000011,mol2vec,2360467803
335,11000011,mol2vec,2021812431
336,11000011,mol2vec,2072597505
337,11000011,mol2vec,1446633534
338,11000011,mol2vec,2572035617
339,11000011,mol2vec,2599973650
340,11000011,mol2vec,2097053585
341,11000011,mol2vec,3497668186
342,11000011,mol2vec,2793992531
343,11000011,mol2vec,1585816122
344,11000011,mol2vec,781912670
345,11000011,mol2vec,894436332
346,11000011,mol2vec,443741425
347,11000011,mol2vec,1505769767
348,11000011,mol2vec,1222685169
349,11000011,mol2vec,2855720289
350,11000011,mol2vec,2083572173
351,11000011,mol2vec,3712790815
352,11000011,mol2vec,1796274886
353,11000011,mol2vec,2423543607
354,11000011,mol2vec,74537039
355,11000011,mol2vec,2556496593
356,11000011,mol2vec,4253926346
357,11000011,mol2vec,1709143017
358,11000011,mol2vec,3959273140
359,11000011,mol2vec,1921812927
360,11000011,mol2vec,1910766508
361,11000011,mol2vec,3951957695
362,11000011,mol2vec,4115064110
363,11000011,mol2vec,3585958780
364,11000011,mol2vec,1506563592
365,11000011,mol2vec,785465846
366,11000011,mol2vec,3983708967
367,11000011,mol2vec,2747850234
368,11000011,mol2vec,806369437
369,11000011,mol2vec,2828561639
370,11000011,mol2vec,215642972
371,11000011,mol2vec,3012865236
372,11000011,mol2vec,2457459978
373,11000011,mol2vec,3599139274
374,11000011,mol2vec,1849554589
375,11000011,mol2vec,4203454020
376,11000011,mol2vec,1689898788
377,11000011,mol2vec,649201019
378,11000011,mol2vec,1236995907
379,11000011,mol2vec,2639257445
380,11000011,mol2vec,2974534217
381,11000011,mol2vec,3791102067
382,11000011,mol2vec,4005321943
383,11000011,mol2vec,696215122
384,11000011,mol2vec,4005047778
385,11000011,mol2vec,895910141
386,11000011,mol2vec,172238518
387,11000011,mol2vec,1259710714
388,11000011,mol2vec,2603759688
389,11000011,mol2vec,2096953503
390,11000011,mol2vec,387677124
391,11000011,mol2vec,3421767847
392,11000011,mol2vec,3324450243
393,11000011,mol2vec,2459558207
394,11000011,mol2vec,1255626466
395,11000011,mol2vec,2154975788
396,11000011,mol2vec,3786253491
397,11000011,mol2vec,3110675867
398,11000011,mol2vec,2119439498
399,11000011,mol2vec,3345225135
400,11000011,mol2vec,565690435
401,11000011,mol2vec,2559675920
402,11000011,mol2vec,3371487996
403,11000011,mol2vec,2975316496
404,11000011,mol2vec,773457308
405,11000011,mol2vec,1913247872
406,11000011,mol2vec,4009133293
407,11000011,mol2vec,1636327326
408,11000011,mol2vec,2033915459
409,11000011,mol2vec,2270020981
410,11000011,mol2vec,4138040424
411,11000011,mol2vec,298374928
412,11000011,mol2vec,298641253
413,11000011,mol2vec,3987247535
414,11000011,mol2vec,2123773062
415,11000011,mol2vec,3496434313
416,11000011,mol2vec,4292539202
417,11000011,mol2vec,1534595042
418,11000011,mol2vec,4042373501
419,11000011,mol2vec,4160330003
420,11000011,mol2vec,922135558
421,11000011,mol2vec,2177967202
422,11000011,mol2vec,410310586
423,11000011,mol2vec,3996308363
424,11000011,mol2vec,3009403279
425,11000011,mol2vec,2608115077
426,11000011,mol2vec,4121384005
427,11000011,mol2vec,264974063
428,11000011,mol2vec,1694604723
429,11000011,mol2vec,1850082398
430,11000011,mol2vec,3914061263
431,11000011,mol2vec,13531441
432,11000011,mol2vec,2810604122
433,11000011,mol2vec,1671770604
434,11000011,mol2vec,1311675632
435,11000011,mol2vec,845764036
436,11000011,mol2vec,274215673
437,11000011,mol2vec,1787372080
438,11000011,mol2vec,628810978
439,11000011,mol2vec,1323888424
440,11000011,mol2vec,600377156
441,11000011,mol2vec,511022470
442,11000011,mol2vec,1473573141
443,11000011,mol2vec,2474301835
444,11000011,mol2vec,2258843522
445,11000011,mol2vec,2580639636
446,11000011,mol2vec,1739309282
447,11000011,mol2vec,1914229733
448,11000011,mol2vec,1583009052
449,11000011,mol2vec,1786160715
450,11000011,mol2vec,2349616923
451,11000011,mol2vec,1151890095
452,11000011,mol2vec,2210045383
453,11000011,mol2vec,4176566322
454,11000011,mol2vec,1369588494
455,11000011,mol2vec,1911841960
456,11000011,mol2vec,2243700697
457,11000011,mol2vec,1428527756
458,11000011,mol2vec,4178682433
459,11000011,mol2vec,3801425767
460,11000011,mol2vec,2325931558
461,11000011,mol2vec,164110759
462,11000011,mol2vec,190140222
463,11000011,mol2vec,3968746622
464,11000011,mol2vec,118299950
465,11000011,mol2vec,3281203174
466,11000011,mol2vec,1583799011
467,11000011,mol2vec,4086265842
468,11000011,mol2vec,3534901675
469,11000011,mol2vec,4223817698
470,11000011,mol2vec,4203187903
471,11000011,mol2vec,3700725371
472,11000011,mol2vec,3285213767
473,11000011,mol2vec,1484869352
474,11000011,mol2vec,3475937304
475,11000011,mol2vec,261806806
476,11000011,mol2vec,2398858967
477,11000011,mol2vec,2827778408
478,11000011,mol2vec,354000409
479,11000011,mol2vec,1926213669
480,11000011,mol2vec,215675288
481,11000011,mol2vec,3249995973
482,11000011,mol2vec,257851290
483,11000011,mol2vec,1864772688
484,11000011,mol2vec,1747072187
485,11000011,mol2vec,3370781832
486,11000011,mol2vec,4189401863
487,11000011,mol2vec,1168541985
488,11000011,mol2vec,2238101436
489,11000011,mol2vec,1316652100
490,11000011,mol2vec,3892985958
491,11000011,mol2vec,3311784590
492,11000011,mol2vec,2358053830
493,11000011,mol2vec,1898153655
494,11000011,mol2vec,2542264270
495,11000011,mol2vec,1872210358
496,11000011,mol2vec,2473970882
497,11000011,mol2vec,788515759
498,11000011,mol2vec,2570835912
499,11000011,mol2vec,3005981942
500,11000011,mol2vec,3103812183
501,11000011,mol2vec,3296335394
502,11000011,mol2vec,1901826219
503,11000011,mol2vec,1183814492
504,11000011,mol2vec,2854428918
505,11000011,mol2vec,3156812067
506,11000011,mol2vec,364836735
507,11000011,mol2vec,3530144195
508,11000011,mol2vec,3160718262
509,11000011,mol2vec,2275936521
510,11000011,mol2vec,3010410747
511,11000011,mol2vec,3534637918
512,11000011,mol2vec,3948421371
513,11000011,mol2vec,321337029
514,11000011,mol2vec,3160998251
515,11000011,mol2vec,3631959207
516,11000011,mol2vec,1331092294
517,11000011,mol2vec,1370731475
518,11000011,mol2vec,2014255590
519,11000011,mol2vec,3611833967
520,11000011,mol2vec,2455017113
521,11000011,mol2vec,1625775617
522,11000011,mol2vec,3405578652
523,11000011,mol2vec,2608733601
524,11000011,mol2vec,2100728902
525,11000011,mol2vec,4159583953
526,11000011,mol2vec,571945592
527,11000011,mol2vec,3032734483
528,11000011,mol2vec,4165543522
529,11000011,mol2vec,486030630
0,11000011,parallel,CC
1,11000011,parallel,C1=C[NH]N=C1
2,11000011,parallel,CN
3,11000011,parallel,C1=CN=CN=C1
4,11000011,parallel,C1=CSC=C1
5,11000011,parallel,C1=CCCC1
6,11000011,parallel,C1CCCNCC1
7,11000011,parallel,C1=NN=C[NH]1
8,11000011,parallel,CS
9,11000011,parallel,C1=NCCN1
10,11000011,parallel,C1=CC=CC=C1
11,11000011,parallel,C1=CSCC1
12,11000011,parallel,C1CC1
13,11000011,parallel,C1=CCCCC1
14,11000011,parallel,C1=CN=CNC1
15,11000011,parallel,C1=NN=N[NH]1
16,11000011,parallel,C1CCNC1
17,11000011,parallel,C1CNCNC1
18,11000011,parallel,C1=N[NH]C=N1
19,11000011,parallel,C1CNCCN1
20,11000011,parallel,C1CSCNN1
21,11000011,parallel,C1=NCCN=C1
22,11000011,parallel,N
23,11000011,parallel,C1CCNCC1
24,11000011,parallel,C1CNN=N1
25,11000011,parallel,C1CCCC1
26,11000011,parallel,C1=CC=NC=C1
27,11000011,parallel,C1=CCCCCC1
28,11000011,parallel,C1=CNCN=C1
29,11000011,parallel,C1CSCCN1
30,11000011,parallel,C1=CNCNC1
31,11000011,parallel,C1=C[NH]C=C1
32,11000011,parallel,C1CCCCC1
33,11000011,parallel,C1CCSC1
34,11000011,parallel,C1=C[NH]C=N1
35,11000011,parallel,C1CCCSCC1
36,11000011,parallel,C1=NNCS1
37,11000011,parallel,C1=CSC=N1
38,11000011,parallel,C1CSCN1
39,11000011,parallel,NN
40,11000011,parallel,C1=CCCN=C1
41,11000011,parallel,C1=CSCNC1
42,11000011,parallel,C1NNCS1
43,11000011,parallel,C1=CCNCC1
44,11000011,parallel,C1=NSC=N1
45,11000011,parallel,C1=NNCC1
46,11000011,parallel,C1=NC=NC=N1
47,11000011,parallel,C1C2CC3CC1CC(C2)C3
48,11000011,parallel,C
49,11000011,parallel,C1=CNCCC1
50,11000011,parallel,C1=CSCN1
51,11000011,parallel,C1NCSCN1
52,11000011,parallel,C1=CNCC=N1
53,11000011,parallel,C1=CN=CC=N1
54,11000011,parallel,C1=CSCCC1
55,11000011,parallel,C1=CCNC=C1
56,11000011,parallel,C1=CSCCCC1
57,11000011,parallel,C1=NCCS1
58,11000011,parallel,C1=CNCC1
59,11000011,parallel,C1=CN=NC=C1
60,11000011,parallel,C1=CNCSC1
61,11000011,parallel,C1=CCCC=C1
62,11000011,parallel,C1=NN=CS1
63,11000011,parallel,C1=CCNN=C1
64,11000011,parallel,C1=NC=NCC1
65,11000011,parallel,C1CCSCC1
66,11000011,parallel,C1CNCCSC1
67,11000011,parallel,C1CNCN1
68,11000011,parallel,C1=CCNC1
69,11000011,parallel,C1CNC1
70,11000011,parallel,C1NCSN1
71,11000011,parallel,C1=N[NH]N=N1
72,11000011,parallel,C1CNCCNC1
73,11000011,parallel,C1=C[NH]N=N1
74,11000011,parallel,C1=NC=NN=C1
75,11000011,parallel,C1NCNCN1
76,11000011,parallel,C1CNCSC1
77,11000011,parallel,C1CCC1
78,11000011,parallel,C1=CSN=N1
79,11000011,parallel,C1CC2CCC1C2
80,11000011,parallel,C1CC2CNC(C1)C2
81,11000011,parallel,C1CCCCCC1
82,11000011,parallel,C1=NCCCN1
83,11000011,parallel,C1CC2CC1CN2
84,11000011,parallel,C1=N[NH]N=C1
85,11000011,parallel,C1=CCSCC1
86,11000011,parallel,C1=NSCC1
87,11000011,parallel,C1=CCNCCC1
88,11000011,parallel,C1=CN=CCC1
89,11000011,parallel,C1=CNCN=N1
90,11000011,parallel,C1=CN=NC=N1
91,11000011,parallel,C1=CSCCS1
92,11000011,parallel,C1CSCCS1
93,11000011,parallel,C1=NNCN1
94,11000011,parallel,C1CC2CNCC1CN2
95,11000011,parallel,C1NCC2CC1CN2
96,11000011,parallel,C1=CCCNCC1
97,11000011,parallel,C1CC2CNCC1N2
98,11000011,parallel,C1=CCCNC=C1
99,11000011,parallel,C1=CC=NN=C1
0,110110,mol2vec,2245897107
1,110110,mol2vec,3492293582
2,110110,mol2vec,2245900962
3,110110,mol2vec,3295028083
4,110110,mol2vec,2245277810
5,110110,mol2vec,3053062263
6,110110,mol2vec,864662311
7,110110,mol2vec,1542631284
8,110110,mol2vec,3217380708
9,110110,mol2vec,3933537673
10,110110,mol2vec,3218693969
11,110110,mol2vec,951226070
12,110110,mol2vec,3162837314
13,110110,mol2vec,864674487
14,110110,mol2vec,2076190208
15,110110,mol2vec,2246728737
16,110110,mol2vec,3975275337
17,110110,mol2vec,3909974435
18,110110,mol2vec,98513984
19,110110,mol2vec,1857396528
20,110110,mol2vec,882399112
21,110110,mol2vec,3337745083
22,110110,mol2vec,3633369638
23,110110,mol2vec,2245384272
24,110110,mol2vec,3994179159
25,110110,mol2vec,2115476908
26,110110,mol2vec,1136130381
27,110110,mol2vec,4239037249
28,110110,mol2vec,3612926680
29,110110,mol2vec,3632350815
30,110110,mol2vec,994485099
31,110110,mol2vec,4121755354
32,110110,mol2vec,2849741637
33,110110,mol2vec,1535166686
34,110110,mol2vec,1135286194
35,110110,mol2vec,2646219661
36,110110,mol2vec,4089138501
37,110110,mol2vec,3994088662
38,110110,mol2vec,3542456614
39,110110,mol2vec,3537123720
40,110110,mol2vec,1747728807
41,110110,mol2vec,3294965984
42,110110,mol2vec,UNK
43,110110,mol2vec,68675643
44,110110,mol2vec,485463469
45,110110,mol2vec,1899422126
46,110110,mol2vec,1915080917
47,110110,mol2vec,1856075173
48,110110,mol2vec,4017892867
49,110110,mol2vec,3633569943
50,110110,mol2vec,1637836422
51,110110,mol2vec,1913726790
52,110110,mol2vec,2835079913
53,110110,mol2vec,1999904870
54,110110,mol2vec,4023654873
55,110110,mol2vec,1173346717
56,110110,mol2vec,4003054055
57,110110,mol2vec,69470421
58,110110,mol2vec,2222621677
59,110110,mol2vec,4008337421
60,110110,mol2vec,1510461303
61,110110,mol2vec,4003049590
62,110110,mol2vec,2245273601
63,110110,mol2vec,2641323993
64,110110,mol2vec,485458970
65,110110,mol2vec,2360741695
66,110110,mol2vec,3983062349
67,110110,mol2vec,431202968
68,110110,mol2vec,2845936339
69,110110,mol2vec,3537119515
70,110110,mol2vec,1619222458
71,110110,mol2vec,2814583100
72,110110,mol2vec,2215059400
73,110110,mol2vec,2423543607
74,110110,mol2vec,1583799011
75,110110,mol2vec,135980867
76,110110,mol2vec,2817491392
77,110110,mol2vec,1505769767
78,110110,mol2vec,3590215779
79,110110,mol2vec,1173125914
80,110110,mol2vec,1506563592
81,110110,mol2vec,3917497376
82,110110,mol2vec,422715066
83,110110,mol2vec,3124581743
84,110110,mol2vec,36013693
85,110110,mol2vec,318370433
86,110110,mol2vec,1899486813
87,110110,mol2vec,434045476
88,110110,mol2vec,1378530689
89,110110,mol2vec,3545074552
90,110110,mol2vec,4291903839
0,110110,parallel,CO
1,110110,parallel,C1=CC=CC=C1
2,110110,parallel,CC
3,110110,parallel,C
4,110110,parallel,CF
5,110110,parallel,C#C
6,110110,parallel,CBr
7,110110,parallel,C1=CCCC=C1
