,class_id,model_type,fragment,count,freq
34,11000011,mol2vec,2010446245,10560,0.0001539523190423886
35,11000011,mol2vec,662595032,11801,0.00017204463229348747
36,11000011,mol2vec,2803848648,755034,0.011007503338622236
44,11000011,mol2vec,54936104,78194,0.0011399761018182322
45,11000011,mol2vec,1792562719,141447,0.002062130082536812
48,11000011,mol2vec,3028039221,7006,0.0001021391995464938
49,11000011,mol2vec,2976033787,616824,0.00899256489024643
50,11000011,mol2vec,623728226,53896,0.0007857399798398271
51,11000011,mol2vec,2117068077,617642,0.009004490363444978
60,11000011,mol2vec,963029399,63951,0.0009323299957461925
66,11000011,mol2vec,2592252298,13212,0.00019261534462007937
67,11000011,mol2vec,808416955,13211,0.00019260076580198822
68,11000011,mol2vec,1078276907,16656,0.00024282479412594926
69,11000011,mol2vec,970433791,25127,0.0003663219621759562
70,11000011,mol2vec,2617658656,17727,0.00025843870830155515
71,11000011,mol2vec,517457164,34276,0.0004997035688917529
72,11000011,mol2vec,4093258568,856,1.2479468286011802e-05
74,11000011,mol2vec,3510196525,9677,0.00014107922266791612
75,11000011,mol2vec,3593971783,1493,2.1766175410064977e-05
76,11000011,mol2vec,741451336,6051,8.821642826945959e-05
77,11000011,mol2vec,837609649,1697,2.4740254300656576e-05
78,11000011,mol2vec,203749390,88634,0.0012921789626896846
80,11000011,mol2vec,1824088295,39699,0.0005787644993999795
81,11000011,mol2vec,1228815484,19421,0.0002831352261479383
82,11000011,mol2vec,1858577693,66068,0.0009631933536451259
83,11000011,mol2vec,4095742117,2540,3.703019795148362e-05
84,11000011,mol2vec,2718013753,13299,0.00019388370179400813
90,11000011,mol2vec,4280659919,2280,3.323970524778844e-05
91,11000011,mol2vec,2181918679,261,3.805071521786309e-06
92,11000011,mol2vec,3999097472,11,1.603669990024881e-07
93,11000011,mol2vec,356132508,670,9.767808121060639e-06
94,11000011,mol2vec,3222479286,380,5.539950874631408e-06
95,11000011,mol2vec,1791250428,179,2.6096084383132157e-06
101,11000011,mol2vec,3158862910,7888,0.00011499771710287511
102,11000011,mol2vec,407476071,1692,2.4667360210200897e-05
103,11000011,mol2vec,714614450,4,5.8315272364541133e-08
104,11000011,mol2vec,3334525955,36123,0.0005266306459060799
112,11000011,mol2vec,4230337064,2590,3.775913885604038e-05
113,11000011,mol2vec,1750450472,74,1.078832538744011e-06
114,11000011,mol2vec,3034212252,14482,0.00021113044359582117
119,11000011,mol2vec,2238264606,7422,0.00010820398787240606
122,11000011,mol2vec,480680885,5413,7.891514232731528e-05
123,11000011,mol2vec,3372400797,6214,9.059277561831464e-05
124,11000011,mol2vec,4008506203,1707,2.4886042481567928e-05
127,11000011,mol2vec,4200620501,456,6.647941049557689e-06
136,11000011,mol2vec,2803419857,13049,0.0001902389972712243
144,11000011,mol2vec,4116013187,4176,6.088114434858094e-05
145,11000011,mol2vec,1842898132,99643,0.001452677171054993
148,11000011,mol2vec,3988861584,26298,0.00038339375816067567
149,11000011,mol2vec,3327193120,8192,0.00011942967780258024
153,11000011,mol2vec,687654781,11073,0.000161431252723141
154,11000011,mol2vec,3751927594,6905,0.00010066673891928912
155,11000011,mol2vec,3482873808,46419,0.0006767341569724087
157,11000011,mol2vec,141157017,19746,0.0002878733420275573
160,11000011,mol2vec,1142813461,3192,4.653558734690382e-05
161,11000011,mol2vec,932711668,5057,7.372508308687113e-05
162,11000011,mol2vec,2463614838,22969,0.0003348608727352863
164,11000011,mol2vec,2488692798,13278,0.00019357754661409427
168,11000011,mol2vec,3337420400,8526,0.00012429900304501942
169,11000011,mol2vec,3027150250,1310,1.909825169938722e-05
174,11000011,mol2vec,2762810942,8868,0.00012928495883218768
175,11000011,mol2vec,2811394787,132582,0.0019328888601588981
177,11000011,mol2vec,481472838,426,6.210576506823631e-06
178,11000011,mol2vec,2513428378,35050,0.0005109875740942916
179,11000011,mol2vec,2648681539,4317,6.293675769943101e-05
180,11000011,mol2vec,2623551787,233,3.3968646152345207e-06
181,11000011,mol2vec,645427417,35,5.102586331897349e-07
183,11000011,mol2vec,3895633315,1731,2.5235934115755173e-05
184,11000011,mol2vec,2846505075,8017,0.00011687838463663156
185,11000011,mol2vec,1236033658,4539,6.617325531566305e-05
186,11000011,mol2vec,3008098818,7622,0.00011111975149063313
187,11000011,mol2vec,3462308225,48767,0.0007109652218503943
189,11000011,mol2vec,1892890177,8052,0.00011738864326982129
193,11000011,mol2vec,458139000,132,1.9244039880298573e-06
194,11000011,mol2vec,2976816164,78968,0.001151260107020771
196,11000011,mol2vec,516041383,11786,0.00017182595002212045
197,11000011,mol2vec,2999514534,8707,0.0001269377691195149
199,11000011,mol2vec,170727310,15852,0.0002311034243806765
202,11000011,mol2vec,2453385669,777,1.1327741656812114e-05
203,11000011,mol2vec,1609928163,13294,0.00019381080770355244
205,11000011,mol2vec,1721149895,6720,9.79696575724291e-05
210,11000011,mol2vec,2822340138,24691,0.00035996559748822124
218,11000011,mol2vec,2557045420,8172,0.00011913810144075752
219,11000011,mol2vec,2185212638,13910,0.00020279135964769177
220,11000011,mol2vec,2378985691,8,1.1663054472908227e-07
221,11000011,mol2vec,1423529415,413,6.0210518716388715e-06
222,11000011,mol2vec,1880637161,19209,0.00028004451671261764
224,11000011,mol2vec,30707086,6547,9.544752204266269e-05
226,11000011,mol2vec,3384631972,4619,6.733956076295387e-05
227,11000011,mol2vec,1861965050,36252,0.0005285113134398362
228,11000011,mol2vec,1907808831,15,2.1868227136702925e-07
229,11000011,mol2vec,3727977332,2427,3.538279150718533e-05
230,11000011,mol2vec,2986138612,121,1.7640369890273691e-06
231,11000011,mol2vec,1042794304,36,5.248374512808701e-07
232,11000011,mol2vec,2555187292,2108,3.0732148536113175e-05
234,11000011,mol2vec,4199976035,1051,1.5322337813783182e-05
238,11000011,mol2vec,934550081,2682,3.910039012042483e-05
239,11000011,mol2vec,1445715347,1796,2.6183557291678967e-05
240,11000011,mol2vec,347328515,88,1.2829359920199048e-06
241,11000011,mol2vec,2487927669,17986,0.0002622146221871592
244,11000011,mol2vec,1290277687,355,5.175480422353026e-06
245,11000011,mol2vec,3594356142,6768,9.866944084080359e-05
246,11000011,mol2vec,1730555933,43176,0.0006294550499028569
249,11000011,mol2vec,744340421,2969,4.3284510912580656e-05
256,11000011,mol2vec,662511025,21446,0.00031265733278248726
259,11000011,mol2vec,3461354471,7681,0.00011197990175801011
267,11000011,mol2vec,4179862704,15012,0.00021885721718412285
269,11000011,mol2vec,1775290138,979,1.4272662911221442e-05
274,11000011,mol2vec,2439985312,1430,2.0847709870323455e-05
275,11000011,mol2vec,4120224926,12141,0.00017700143044447348
276,11000011,mol2vec,913947419,1243,1.8121470887281155e-05
277,11000011,mol2vec,3957595305,622,9.068024852686146e-06
278,11000011,mol2vec,945676240,13528,0.0001972222511368781
279,11000011,mol2vec,1923187777,25058,0.0003653160237276679
282,11000011,mol2vec,2851977513,1916,2.7933015462615202e-05
283,11000011,mol2vec,831463242,16080,0.00023442739490545534
284,11000011,mol2vec,460073430,2977,4.340114145730973e-05
286,11000011,mol2vec,1634606847,67383,0.0009823644994349688
287,11000011,mol2vec,1620258790,8280,0.00012071261379460014
289,11000011,mol2vec,4249752643,6798,9.910680538353765e-05
291,11000011,mol2vec,661260331,1886,2.7495650919881143e-05
292,11000011,mol2vec,784370174,2017,2.9405476089819864e-05
293,11000011,mol2vec,2173557700,3372,4.9159774603308174e-05
295,11000011,mol2vec,2399465218,454,6.6187834133754185e-06
296,11000011,mol2vec,1795978025,19584,0.00028551157349679336
298,11000011,mol2vec,3748732759,1206,1.7582054617909152e-05
299,11000011,mol2vec,2850656190,21808,0.00031793486493147824
301,11000011,mol2vec,323228132,18,2.6241872564043507e-07
302,11000011,mol2vec,3692651527,62,9.038867216503875e-07
303,11000011,mol2vec,1963012827,5,7.289409045567641e-08
304,11000011,mol2vec,1159895599,5,7.289409045567641e-08
305,11000011,mol2vec,922659178,183,2.6679237106777565e-06
306,11000011,mol2vec,4179541127,2006,2.9245109090817375e-05
309,11000011,mol2vec,452953112,284,4.14038433788242e-06
310,11000011,mol2vec,3324305309,7147,0.00010419481289734387
312,11000011,mol2vec,912632640,11097,0.00016178114435732823
314,11000011,mol2vec,3889081300,9115,0.0001328859269006981
316,11000011,mol2vec,1048103838,8716,0.00012706897848233512
317,11000011,mol2vec,4006278292,88,1.2829359920199048e-06
318,11000011,mol2vec,1055719885,744,1.084664065980465e-05
319,11000011,mol2vec,362715007,3211,4.6812584890635394e-05
320,11000011,mol2vec,1280488931,11927,0.0001738815633729705
322,11000011,mol2vec,416356657,27514,0.00040112160095949614
323,11000011,mol2vec,1289643292,3302,4.8139257336928704e-05
324,11000011,mol2vec,2017861928,343,5.000534605259402e-06
330,11000011,mol2vec,3886201961,6259,9.124882243241574e-05
332,11000011,mol2vec,1924383628,9069,0.0001322153012685059
335,11000011,mol2vec,2021812431,3846,5.60701343785063e-05
336,11000011,mol2vec,2072597505,8514,0.0001241240572279258
338,11000011,mol2vec,2572035617,1079,1.573054472033497e-05
340,11000011,mol2vec,2097053585,1109,1.616790926306903e-05
342,11000011,mol2vec,2793992531,3053,4.450913163223602e-05
346,11000011,mol2vec,443741425,9390,0.0001368951018757603
348,11000011,mol2vec,1222685169,1085,1.581801762888178e-05
350,11000011,mol2vec,2083572173,94,1.3704089005667166e-06
351,11000011,mol2vec,3712790815,5560,8.105822858671218e-05
355,11000011,mol2vec,2556496593,578,8.426556856676193e-06
356,11000011,mol2vec,4253926346,16,2.3326108945816453e-07
357,11000011,mol2vec,1709143017,95,1.384987718657852e-06
358,11000011,mol2vec,3959273140,6,8.747290854681169e-08
359,11000011,mol2vec,1921812927,35,5.102586331897349e-07
360,11000011,mol2vec,1910766508,7658,0.000111644588941914
361,11000011,mol2vec,3951957695,6289,9.168618697514979e-05
362,11000011,mol2vec,4115064110,2437,3.552857968809668e-05
366,11000011,mol2vec,3983708967,128,1.8660887156653163e-06
372,11000011,mol2vec,2457459978,18,2.6241872564043507e-07
373,11000011,mol2vec,3599139274,5977,8.713759573071559e-05
374,11000011,mol2vec,1849554589,4989,7.273372345667393e-05
375,11000011,mol2vec,4203454020,23862,0.0003478797572906701
376,11000011,mol2vec,1689898788,1288,1.8777517701382245e-05
377,11000011,mol2vec,649201019,7405,0.00010795614796485676
378,11000011,mol2vec,1236995907,6592,9.610356885676379e-05
379,11000011,mol2vec,2639257445,852,1.2421153013647261e-05
380,11000011,mol2vec,2974534217,12324,0.00017966935415515123
381,11000011,mol2vec,3791102067,2827,4.121431874363944e-05
382,11000011,mol2vec,4005321943,163,2.376347348855051e-06
383,11000011,mol2vec,696215122,530,7.7267735883017e-06
384,11000011,mol2vec,4005047778,862,1.2566941194558613e-05
385,11000011,mol2vec,895910141,1646,2.3996734578008676e-05
386,11000011,mol2vec,172238518,1776,2.5891980929856263e-05
387,11000011,mol2vec,1259710714,522,7.610143043572618e-06
388,11000011,mol2vec,2603759688,457,6.662519867648824e-06
389,11000011,mol2vec,2096953503,995,1.4505924000679607e-05
391,11000011,mol2vec,3421767847,158,2.3034532583993745e-06
392,11000011,mol2vec,3324450243,4837,7.051774310682136e-05
395,11000011,mol2vec,2154975788,9384,0.00013680762896721348
396,11000011,mol2vec,3786253491,2594,3.7817454128404925e-05
397,11000011,mol2vec,3110675867,174,2.536714347857539e-06
398,11000011,mol2vec,2119439498,94456,0.0013770568416162743
400,11000011,mol2vec,565690435,683,9.957332756245397e-06
401,11000011,mol2vec,2559675920,10686,0.00015578925012187163
402,11000011,mol2vec,3371487996,710,1.0350960844706051e-05
403,11000011,mol2vec,2975316496,2268,3.3064759430694824e-05
404,11000011,mol2vec,773457308,294,4.286172518793773e-06
405,11000011,mol2vec,1913247872,5,7.289409045567641e-08
406,11000011,mol2vec,4009133293,105,1.5307758995692046e-06
407,11000011,mol2vec,1636327326,604,8.80560612704571e-06
408,11000011,mol2vec,2033915459,115,1.6765640804805575e-06
409,11000011,mol2vec,2270020981,22,3.207339980049762e-07
411,11000011,mol2vec,298374928,116,1.6911428985716928e-06
412,11000011,mol2vec,298641253,31,4.5194336082519376e-07
413,11000011,mol2vec,3987247535,476,6.939517411380395e-06
414,11000011,mol2vec,2123773062,33,4.811009970074643e-07
416,11000011,mol2vec,4292539202,7910,0.00011531845110088009
421,11000011,mol2vec,2177967202,823,1.1998367289004338e-05
422,11000011,mol2vec,410310586,8717,0.00012708355730042627
423,11000011,mol2vec,3996308363,1732,2.525051293384631e-05
424,11000011,mol2vec,3009403279,1975,2.8793165729992183e-05
425,11000011,mol2vec,2608115077,2332,3.399780378852748e-05
426,11000011,mol2vec,4121384005,1262,1.8398468431012728e-05
427,11000011,mol2vec,264974063,3761,5.48309348407598e-05
428,11000011,mol2vec,1694604723,10,1.4578818091135282e-07
429,11000011,mol2vec,1850082398,2270,3.309391706687709e-05
430,11000011,mol2vec,3914061263,2237,3.2612816069869624e-05
431,11000011,mol2vec,13531441,284,4.14038433788242e-06
432,11000011,mol2vec,2810604122,18303,0.0002668361075220491
433,11000011,mol2vec,1671770604,1508,2.1984857681432005e-05
434,11000011,mol2vec,1311675632,38,5.539950874631408e-07
436,11000011,mol2vec,274215673,64,9.330443578326581e-07
437,11000011,mol2vec,1787372080,479,6.9832538656538005e-06
438,11000011,mol2vec,628810978,18,2.6241872564043507e-07
439,11000011,mol2vec,1323888424,142,2.07019216894121e-06
445,11000011,mol2vec,2580639636,1175,1.7130111257083956e-05
446,11000011,mol2vec,1739309282,4375,6.378232914871686e-05
449,11000011,mol2vec,1786160715,2434,3.5484843233823276e-05
451,11000011,mol2vec,1151890095,11,1.603669990024881e-07
452,11000011,mol2vec,2210045383,454,6.6187834133754185e-06
453,11000011,mol2vec,4176566322,7122,0.00010383034244506548
456,11000011,mol2vec,2243700697,392,5.714896691725031e-06
457,11000011,mol2vec,1428527756,288,4.198699610246961e-06
458,11000011,mol2vec,4178682433,878,1.2800202284016778e-05
460,11000011,mol2vec,2325931558,425,6.195997688732495e-06
461,11000011,mol2vec,164110759,316,4.606906516798749e-06
462,11000011,mol2vec,190140222,4496,6.554636613774423e-05
463,11000011,mol2vec,3968746622,342,4.9859557871682665e-06
464,11000011,mol2vec,118299950,609,8.878500217501388e-06
465,11000011,mol2vec,3281203174,34,4.956798150985996e-07
470,11000011,mol2vec,4203187903,8138,0.00011864242162565893
471,11000011,mol2vec,3700725371,3729,5.436441266184347e-05
473,11000011,mol2vec,1484869352,104,1.5161970814780693e-06
475,11000011,mol2vec,261806806,384,5.598266146995948e-06
476,11000011,mol2vec,2398858967,20,2.9157636182270563e-07
478,11000011,mol2vec,354000409,699,1.0190593845703562e-05
479,11000011,mol2vec,1926213669,560,8.164138131035759e-06
481,11000011,mol2vec,3249995973,39,5.685739055542761e-07
484,11000011,mol2vec,1747072187,171,2.4929778935841333e-06
486,11000011,mol2vec,4189401863,94,1.3704089005667166e-06
488,11000011,mol2vec,2238101436,6473,9.436868950391868e-05
489,11000011,mol2vec,1316652100,511,7.4497760445701296e-06
490,11000011,mol2vec,3892985958,179,2.6096084383132157e-06
491,11000011,mol2vec,3311784590,2386,3.4785059965448785e-05
492,11000011,mol2vec,2358053830,110,1.6036699900248811e-06
497,11000011,mol2vec,788515759,252,3.6738621589660913e-06
498,11000011,mol2vec,2570835912,582,8.484872129040734e-06
502,11000011,mol2vec,1901826219,4,5.8315272364541133e-08
503,11000011,mol2vec,1183814492,105,1.5307758995692046e-06
506,11000011,mol2vec,364836735,400,5.831527236454113e-06
507,11000011,mol2vec,3530144195,523,7.624721861663752e-06
508,11000011,mol2vec,3160718262,1143,1.6663589078167627e-05
509,11000011,mol2vec,2275936521,1455,2.1212180322601838e-05
512,11000011,mol2vec,3948421371,350,5.102586331897349e-06
513,11000011,mol2vec,321337029,644,9.388758850691122e-06
514,11000011,mol2vec,3160998251,381,5.5545296927225425e-06
515,11000011,mol2vec,3631959207,756,1.1021586476898273e-05
518,11000011,mol2vec,2014255590,597,8.703554400407763e-06
519,11000011,mol2vec,3611833967,352,5.131743968079619e-06
520,11000011,mol2vec,2455017113,12911,0.00018822712037464763
521,11000011,mol2vec,1625775617,533,7.770510042575105e-06
522,11000011,mol2vec,3405578652,1286,1.8748360065199974e-05
523,11000011,mol2vec,2608733601,236,3.440601069507927e-06
524,11000011,mol2vec,2100728902,551,8.032928768215541e-06
525,11000011,mol2vec,4159583953,3417,4.981582141740926e-05
528,11000011,mol2vec,4165543522,401,5.846106054545249e-06
4,11000011,parallel,C1=CSC=C1,437006,0.0042900875344510404
5,11000011,parallel,C1=CCCC1,31336,0.00030762548564449414
8,11000011,parallel,CS,1945882,0.0191027219573934
11,11000011,parallel,C1=CSCC1,29787,0.00029241895394729856
12,11000011,parallel,C1CC1,370384,0.0036360594164842456
13,11000011,parallel,C1=CCCCC1,65964,0.0006475685325202135
20,11000011,parallel,C1CSCNN1,556,5.4582515323697585e-06
25,11000011,parallel,C1CCCC1,165538,0.0016250864067723471
27,11000011,parallel,C1=CCCCCC1,2679,2.629974074679601e-05
29,11000011,parallel,C1CSCCN1,20830,0.00020448809248068716
32,11000011,parallel,C1CCCCC1,184198,0.001808271611078138
33,11000011,parallel,C1CCSC1,2048,2.0105214277505873e-05
35,11000011,parallel,C1CCCSCC1,104,1.020967912529595e-06
36,11000011,parallel,C1=NNCS1,13801,0.00013548440539250906
37,11000011,parallel,C1=CSC=N1,380921,0.0037395011366219795
38,11000011,parallel,C1CSCN1,12878,0.0001264233151688089
41,11000011,parallel,C1=CSCNC1,253,2.4837007872114186e-06
42,11000011,parallel,C1NNCS1,70,6.87189941125689e-07
44,11000011,parallel,C1=NSC=N1,5941,5.8322792003253116e-05
47,11000011,parallel,C1C2CC3CC1CC(C2)C3,7499,7.361767669287916e-05
50,11000011,parallel,C1=CSCN1,42748,0.0004196570800462993
51,11000011,parallel,C1NCSCN1,29,2.8469297560921403e-07
54,11000011,parallel,C1=CSCCC1,942,9.247613207719987e-06
56,11000011,parallel,C1=CSCCCC1,26,2.5524197813239874e-07
57,11000011,parallel,C1=NCCS1,34211,0.0003358493582264421
60,11000011,parallel,C1=CNCSC1,12,1.1780398990726097e-07
62,11000011,parallel,C1=NN=CS1,66270,0.0006505725342628487
65,11000011,parallel,C1CCSCC1,3352,3.290658118076156e-05
66,11000011,parallel,C1CNCCSC1,3111,3.0540684383457406e-05
69,11000011,parallel,C1CNC1,30474,0.00029916323236948923
70,11000011,parallel,C1NCSN1,104,1.020967912529595e-06
72,11000011,parallel,C1CNCCNC1,46134,0.00045289743919846477
75,11000011,parallel,C1NCNCN1,2281,2.2392575081538523e-05
76,11000011,parallel,C1CNCSC1,2690,2.6407727737544335e-05
77,11000011,parallel,C1CCC1,63321,0.0006216222037431393
78,11000011,parallel,C1=CSN=N1,13743,0.00013491501944129064
79,11000011,parallel,C1CC2CCC1C2,13027,0.00012788604804349072
80,11000011,parallel,C1CC2CNC(C1)C2,1244,1.2212346953719387e-05
81,11000011,parallel,C1CCCCCC1,11556,0.00011344524228069232
83,11000011,parallel,C1CC2CC1CN2,1879,1.844614141964528e-05
85,11000011,parallel,C1=CCSCC1,320,3.1414397308602924e-06
86,11000011,parallel,C1=NSCC1,7751,7.609156048093165e-05
87,11000011,parallel,C1=CCNCCC1,3141,3.083519435822556e-05
90,11000011,parallel,C1=CN=NC=N1,601,5.900016494521987e-06
91,11000011,parallel,C1=CSCCS1,4,3.926799663575366e-08
92,11000011,parallel,C1CSCCS1,2,1.963399831787683e-08
94,11000011,parallel,C1CC2CNCC1CN2,3969,3.896366966182657e-05
95,11000011,parallel,C1NCC2CC1CN2,46,4.51581961311167e-07
96,11000011,parallel,C1=CCCNCC1,2997,2.9421546479338427e-05
97,11000011,parallel,C1CC2CNCC1N2,102,1.0013339142117183e-06
98,11000011,parallel,C1=CCCNC=C1,54,5.301179545826743e-07
0,110110,mol2vec,2245897107,10691,0.0001558621442123273
1,110110,mol2vec,3492293582,10691,0.0001558621442123273
2,110110,mol2vec,2245900962,133168,0.0019414320475603032
3,110110,mol2vec,3295028083,104,1.5161970814780693e-06
5,110110,mol2vec,3053062263,6,8.747290854681169e-08
19,110110,mol2vec,1857396528,149574,0.0021806121371634687
20,110110,mol2vec,882399112,491767,0.007169381636223325
21,110110,mol2vec,3337745083,294746,0.00429704831708976
22,110110,mol2vec,3633369638,8810,0.00012843938738290185
24,110110,mol2vec,3994179159,4720,6.881202139015853e-05
27,110110,mol2vec,4239037249,20194,0.0002944046525323859
28,110110,mol2vec,3612926680,52677,0.0007679684005867333
29,110110,mol2vec,3632350815,52495,0.0007653150556941467
35,110110,mol2vec,2646219661,29834,0.00043494445893093003
40,110110,mol2vec,1747728807,142,2.07019216894121e-06
41,110110,mol2vec,3294965984,176,2.5658719840398096e-06
43,110110,mol2vec,68675643,1075,1.5672229447970428e-05
44,110110,mol2vec,485463469,163451,0.002382922395814153
45,110110,mol2vec,1899422126,4733,6.900154602534329e-05
46,110110,mol2vec,1915080917,10040,0.00014637133363499825
47,110110,mol2vec,1856075173,14932,0.00021769091173683204
48,110110,mol2vec,4017892867,698,1.0176015027612427e-05
49,110110,mol2vec,3633569943,6472,9.435411068582755e-05
50,110110,mol2vec,1637836422,128665,0.001875783629695921
51,110110,mol2vec,1913726790,19518,0.00028454937150277845
53,110110,mol2vec,1999904870,36794,0.0005364130328452315
55,110110,mol2vec,1173346717,12783,0.0001863610316589823
57,110110,mol2vec,69470421,16716,0.0002436995232114174
63,110110,mol2vec,2641323993,4923,7.1771521462659e-05
64,110110,mol2vec,485458970,32325,0.000471260294795948
68,110110,mol2vec,2845936339,6859,9.99961132870969e-05
78,110110,mol2vec,3590215779,169,2.4638202574018626e-06
84,110110,mol2vec,36013693,6,8.747290854681169e-08
85,110110,mol2vec,318370433,6,8.747290854681169e-08
86,110110,mol2vec,1899486813,1603,2.3369845400089857e-05
88,110110,mol2vec,1378530689,2667,3.88817078490578e-05
89,110110,mol2vec,3545074552,256,3.7321774313306325e-06
90,110110,mol2vec,4291903839,256,3.7321774313306325e-06
4,110110,parallel,CF,2052989,0.020154191286309815
5,110110,parallel,C#C,57008,0.0005596474880527611
6,110110,parallel,CBr,164472,0.0016146214856689188
