id20107	CO,CO,C1=CC=CC=C1,CC,C,CC,C1=CC=CC=C1,CF
id20107	C#C,CC,C,CC,C1=CC=CC=C1,CO,CO
id20107	C#C,CC,C,CC,C1=CC=CC=C1,CF
id20107	CO,C,CC,C1=CC=CC=C1,CO,CO
id20107	CO,C,CC,C1=CC=CC=C1,CF
id20107	C#C,CC,C,CO
id53217	C#C,CC,CO,CO,C1=CC=CC=C1,CC,CO
id53217	C#C,CC,CO,CO,C1=CC=CC=C1,CO,CO
id53217	C#C,CC,CO,CO,C1=CC=CC=C1,CBr
id53217	CO,CC,C1=CC=CC=C1,CO,CO
id53217	CBr,C1=CC=CC=C1,CC,CO
id53217	CBr,C1=CC=CC=C1,CO,CO
id53229	C#C,CC,CO,CO,C1=CC=CC=C1,CC,CO
id53229	C#C,CC,CO,CO,C1=CC=CC=C1,CBr
id53229	C#C,CC,CO,CO,C1=CC=CC=C1,CBr
id53229	CBr,C1=CC=CC=C1,CC,CO
id53229	CBr,C1=CC=CC=C1,CC,CO
id53229	CBr,C1=CC=CC=C1,CBr
id53232	C#C,CC,CO,CO,C1=CC=CC=C1,CO,CO,CC
id53232	C#C,CC,CO,CO,C1=CC=CC=C1,CC,CO
id53232	C#C,CC,CO,CO,C1=CC=CC=C1,CBr
id53232	CO,CC,C1=CC=CC=C1,CO,CO,CC
id53232	CBr,C1=CC=CC=C1,CO,CO,CC
id53232	CBr,C1=CC=CC=C1,CC,CO
id55083	CC,C,CC,C#C,CC,C,CC,C,CF
id55083	CC,C,CC,C#C,CC,C,CC,C,CF
id55083	CC,C,CC,C#C,CC,C,CC,C,CF
id55083	CC,C,CC,C#C,CC,C,CC,C,CF
id55083	CC,C,CC,C#C,CC,C,CC,C,CF
id55083	CC,C,CC,C#C,CC,C,CC,C,CF
id55083	CO,C,CC,C#C,CC,C,CC,C,CF
id55083	CO,C,CC,C#C,CC,C,CC,C,CF
id55083	CO,C,CC,C#C,CC,C,CC,C,CF
id55083	CC,C,CC,C#C,CC,C,CC,C1=CC=CC=C1
id55083	CC,C,CC,C#C,CC,C,CC,C1=CC=CC=C1
id55083	CO,C,CC,C#C,CC,C,CC,C1=CC=CC=C1
id55083	CC,C,CC,C#C,CC,C,CO
id55083	CC,C,CC,C#C,CC,C,CO
id55083	CO,C,CC,C#C,CC,C,CO
id55083	CF,C,CC,C,CC,C1=CC=CC=C1
id55083	CF,C,CC,C,CC,C1=CC=CC=C1
id55083	CF,C,CC,C,CC,C1=CC=CC=C1
id55083	CO,C,CC,C,CF
id55083	CO,C,CC,C,CF
id55083	CO,C,CC,C,CF
id55083	CO,C,CC,C1=CC=CC=C1
id55083	CC,C,CC
id55083	CC,C,CO
id55083	CC,C,CO
id55083	CF,C,CF
id55083	CF,C,CF
id55083	CF,C,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CF,C1=CC=CC=C1,CF
id62381	CC,C,CC
id62381	CC,C,CO
id62381	CC,C,CO
id64416	C#C,CC,CO,CO,C1=CC=CC=C1,CO,CO,CC
id64416	C#C,CC,CO,CO,C1=CC=CC=C1,CC,CO
id64416	C#C,CC,CO,CO,C1=CC=CC=C1,CBr
id64416	CO,CC,C1=CC=CC=C1,CO,CO,CC
id64416	CBr,C1=CC=CC=C1,CO,CO,CC
id64416	CBr,C1=CC=CC=C1,CC,CO
id64431	C#C,CC,CO,CO,C1=CC=CC=C1,CC,CO
id64431	C#C,CC,CO,CO,C1=CC=CC=C1,CO,CO
id64431	C#C,CC,CO,CO,C1=CC=CC=C1,CBr
id64431	CO,CC,C1=CC=CC=C1,CO,CO
id64431	CBr,C1=CC=CC=C1,CC,CO
id64431	CBr,C1=CC=CC=C1,CO,CO
id82044	CO,CC,C#C,CC,C,CC,C1=CC=CC=C1,CF
id82044	CO,CC,C#C,CC,C,CC,C1=CC=CC=C1,CF
id82044	CF,C1=CC=CC=C1,CC,C,CC,C1=CC=CC=C1,CF
id82044	CO,CC,C#C,CC,C,CO
id82044	CO,C,CC,C1=CC=CC=C1,CF
id82044	CO,C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CO
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CO
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CC,C#C,CC,C,CO
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CF,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CF,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CF,C1=CC=CC=C1,CC,C#C,CC,C,CO
id298612	CF,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CF,C1=CC=CC=C1,CC,C#C,CC,C,CC
id298612	CF,C1=CC=CC=C1,CC,C#C,CC,C,CO
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CC,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CO,C,CC,C#C,CC,C1=CC=CC=C1,CF
id298612	CF,C1=CC=CC=C1,CF
id298612	CF,C1=CC=CC=C1,CF
id298612	CF,C1=CC=CC=C1,CF
id298612	CF,C1=CC=CC=C1,CF
id298612	CF,C1=CC=CC=C1,CF
id298612	CF,C1=CC=CC=C1,CF
id298612	CC,C,CC
id298612	CC,C,CO
id298612	CC,C,CO
id298612	CC,C,CC
id298612	CC,C,CO
id298612	CC,C,CO
id490813	CO,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C1=CC=CC=C1,CF
id490814	CO,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C1=CC=CC=C1,CF
id490816	CO,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C1=CC=CC=C1,CF
id490818	CO,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C1=CC=CC=C1,CF
id490819	CO,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C1=CC=CC=C1,CF
id490827	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id490827	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id490827	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id490827	CF,C1=CC=CC=C1,CO,CO,CC,C,CF
id490827	CF,C1=CC=CC=C1,CO,CO,CC,C,CF
id490827	CF,C1=CC=CC=C1,CO,CO,CC,C,CF
id490827	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CF
id490827	CF,C,CF
id490827	CF,C,CF
id490827	CF,C,CF
id493247	CO,CO,CC,CC,CO,CO,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id493247	CO,CO,CC,CC,CO,CO,C1=CC=CC=C1,CF
id493247	CF,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id503613	CO,CC,C#C,CC,C1=CCCC=C1,CO,CO,CC,C,CF
id503613	CO,CC,C#C,CC,C1=CCCC=C1,CO,CO,CC,C,CF
id503613	CF,C,CC,CO,CO,C1=CCCC=C1,C1=CC=CC=C1
id503613	CF,C,CC,CO,CO,C1=CCCC=C1,C1=CC=CC=C1
id503613	CO,CC,C#C,CC,C1=CCCC=C1,C1=CC=CC=C1
id503613	CF,C,CF
id503614	CO,CC,CC,C#C,CC,C1=CCCC=C1,CO,CO,C,CF
id503614	CO,CC,CC,C#C,CC,C1=CCCC=C1,CO,CO,C,CF
id503614	CO,CC,CC,C#C,CC,C1=CCCC=C1,C1=CC=CC=C1
id503614	CF,C,CO,CO,C1=CCCC=C1,C1=CC=CC=C1
id503614	CF,C,CO,CO,C1=CCCC=C1,C1=CC=CC=C1
id503614	CF,C,CF
id570309	CO,CC,C#C,CC,C1=CC=CC=C1,C1=CCCC=C1,CO,CO,CC,C,CF
id570309	CO,CC,C#C,CC,C1=CC=CC=C1,C1=CCCC=C1,CO,CO,CC,C,CF
id570309	CF,C,CF
id676362	CC,C,CO,CO,CC,CO,CO,C1=CC=CC=C1,CC,C#C,CC,CO
id676362	CC,C,CO,CO,CC,CO,CO,C1=CC=CC=C1,CC,C#C,CC,CO
id676362	CC,C,CO,CO,CC,CO,CO,C1=CC=CC=C1,CF
id676362	CC,C,CO,CO,CC,CO,CO,C1=CC=CC=C1,CF
id676362	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id676362	CC,C,CC
id702474	CO,CO,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702474	CO,CO,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702474	CO,CC,C#C,CC,C1=CC=CC=C1,CF
id702475	CO,CO,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702475	CO,CO,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702475	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702476	CO,CO,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702476	CO,CO,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702476	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702477	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702477	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702477	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702477	CF,C,CF
id702477	CF,C,CF
id702477	CF,C,CF
id702478	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702478	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702478	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702478	CF,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702478	CF,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702478	CF,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702478	CO,CC,C#C,CC,C1=CC=CC=C1,CF
id702478	CF,C,CF
id702478	CF,C,CF
id702478	CF,C,CF
id702479	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702479	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702479	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702479	CF,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702479	CF,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702479	CF,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702479	CO,CC,C#C,CC,C1=CC=CC=C1,CF
id702479	CF,C,CF
id702479	CF,C,CF
id702479	CF,C,CF
id702480	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702480	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702480	CO,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702480	CF,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702480	CF,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702480	CF,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702480	CO,CC,C#C,CC,C1=CC=CC=C1,CF
id702480	CF,C,CF
id702480	CF,C,CF
id702480	CF,C,CF
id702481	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702481	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702481	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CC,CO,CO,CC,C,CF
id702481	CF,C,CF
id702481	CF,C,CF
id702481	CF,C,CF
id702482	CC,CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702482	CC,CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702482	CO,CC,C#C,CC,C1=CC=CC=C1,CF
id702483	CC,CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702483	CC,CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702483	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702484	CC,CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702484	CC,CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702484	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702485	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702485	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702485	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702485	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702485	CO,CC,C#C,CC,C1=CC=CC=C1,CF
id702485	CC,C,CC
id702486	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702486	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702486	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702486	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702486	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702486	CC,C,CC
id702487	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702487	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702487	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702487	CC,C,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702487	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702487	CC,C,CC
id702489	CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702489	CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702489	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CF
id702492	CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702492	CO,CO,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702492	CF,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702493	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702493	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702493	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702493	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702493	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CF
id702493	CC,C,CC
id702494	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702494	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702494	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702494	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702494	CF,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702494	CC,C,CC
id702495	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702495	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702495	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702495	CC,C,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702495	CF,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702495	CC,C,CC
id702497	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702497	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702497	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702497	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702497	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702497	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702497	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CF
id702497	CC,C,CC
id702497	CC,C,CC
id702497	CC,C,CC
id702498	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702498	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702498	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702498	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702498	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702498	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702498	CF,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702498	CC,C,CC
id702498	CC,C,CC
id702498	CC,C,CC
id702499	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702499	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702499	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702499	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702499	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702499	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702499	CF,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702499	CC,C,CC
id702499	CC,C,CC
id702499	CC,C,CC
id702500	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702500	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702500	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702500	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702500	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702500	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702500	CO,CC,C#C,CC,C1=CC=CC=C1,CF
id702500	CC,CC,C,CC
id702500	CC,CC,C,CC
id702500	CC,C,CC
id702501	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702501	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702501	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702501	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702501	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702501	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702501	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702501	CC,CC,C,CC
id702501	CC,CC,C,CC
id702501	CC,C,CC
id702502	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702502	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702502	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702502	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702502	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702502	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702502	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702502	CC,CC,C,CC
id702502	CC,CC,C,CC
id702502	CC,C,CC
id702503	CC,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702503	CC,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702503	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CF
id702504	CC,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702504	CC,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702504	CF,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702506	CC,CC,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702506	CC,CC,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702506	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702507	CC,CC,CC,CC,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CO
id702507	CC,CC,CC,CC,CO,CO,CC,C1=CC=CC=C1,CF
id702507	CF,C1=CC=CC=C1,CC,C#C,CC,CO
id702508	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702508	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702508	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702508	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702508	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CF
id702508	CC,CC,C,CC
id702510	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702510	CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702510	CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702510	CC,C,CO,CO,CC,C1=CC=CC=C1,CF
id702510	CF,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id702510	CC,CC,C,CC
id850386	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id850386	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id850386	CO,CC,CC,C#C,CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id850386	CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id850386	CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id850386	CC,C1=CC=CC=C1,CO,CO,CC,C,CF
id850386	CC,C1=CC=CC=C1,CC,C#C,CC,CC,CO
id850386	CF,C,CF
id850386	CF,C,CF
id850386	CF,C,CF
id877529	CO,CO,C1=CC=CC=C1,CC,C#C,CBr
id877529	CBr,C#C,CC,C1=CC=CC=C1,CO,CO
id877529	CBr,C#C,CC,C1=CC=CC=C1,CO,CO
id877529	CO,CO,C1=CC=CC=C1,CO,CO
id877529	CO,CO,C1=CC=CC=C1,CO,CO
id877529	CO,CO,C1=CC=CC=C1,CO,CO
id1009358	C#C,CC,CC,CO,CO,C1=CC=CC=C1,CO,CO
id1009358	C#C,CC,CC,CO,CO,C1=CC=CC=C1,CBr
id1009358	CBr,C1=CC=CC=C1,CO,CO
id1401013	C#C,CC,C1=CC=CC=C1,CO,CO,C,CF
id1401013	C#C,CC,C1=CC=CC=C1,CO,CO,C,CF
id1401013	C#C,CC,C1=CC=CC=C1,CO,CO,C,CF
id1401013	CF,C,CO,CO,C1=CC=CC=C1,CBr
id1401013	CF,C,CO,CO,C1=CC=CC=C1,CBr
id1401013	CF,C,CO,CO,C1=CC=CC=C1,CBr
id1401013	C#C,CC,C1=CC=CC=C1,CBr
id1401013	CF,C,CF
id1401013	CF,C,CF
id1401013	CF,C,CF
id1550934	CC,C#C,CC,CO,CO,C1=CC=CC=C1,CC,CO
id1550934	CC,C#C,CC,CO,CO,C1=CC=CC=C1,CC,CO
id1550934	CC,C#C,CC,CO,CO,C1=CC=CC=C1,CBr
id1550934	CO,CC,C1=CC=CC=C1,CC,CO
id1550934	CO,CC,C1=CC=CC=C1,CBr
id1550934	CBr,C1=CC=CC=C1,CC,CO
id1550949	C#C,CC,CO,CO,C1=CC=CC=C1,CO,CO
id1550949	C#C,CC,CO,CO,C1=CC=CC=C1,CO,CO
id1550949	C#C,CC,CO,CO,C1=CC=CC=C1,CBr
id1550949	CO,CO,C1=CC=CC=C1,CO,CO
id1550949	CO,CO,C1=CC=CC=C1,CBr
id1550949	CBr,C1=CC=CC=C1,CO,CO
